query_index,facts_file_primary_no_default,task_primary_no_default,baseline_refs_primary_no_default,diverse_refs_primary_no_default,changed_order_primary_no_default,changed_reference_set_primary_no_default,top1_preserved_primary_no_default,baseline_top_similarity_primary_no_default,diverse_top_similarity_primary_no_default,baseline_mean_similarity_primary_no_default,diverse_mean_similarity_primary_no_default,baseline_unique_models_primary_no_default,diverse_unique_models_primary_no_default,baseline_has_duplicate_models_primary_no_default,diverse_has_duplicate_models_primary_no_default,baseline_intra_list_dissimilarity_primary_no_default,diverse_intra_list_dissimilarity_primary_no_default,facts_file_default_sync,task_default_sync,baseline_refs_default_sync,diverse_refs_default_sync,changed_order_default_sync,changed_reference_set_default_sync,top1_preserved_default_sync,baseline_top_similarity_default_sync,diverse_top_similarity_default_sync,baseline_mean_similarity_default_sync,diverse_mean_similarity_default_sync,baseline_unique_models_default_sync,diverse_unique_models_default_sync,baseline_has_duplicate_models_default_sync,diverse_has_duplicate_models_default_sync,baseline_intra_list_dissimilarity_default_sync,diverse_intra_list_dissimilarity_default_sync,facts_file_equal,task_equal,baseline_ranking_equal,baseline_top1_equal,baseline_refset_equal,baseline_top_similarity_diff_primary_minus_default,baseline_mean_similarity_diff_primary_minus_default,baseline_unique_models_diff_primary_minus_default,baseline_intra_list_dissimilarity_diff_primary_minus_default,diverse_ranking_equal,diverse_top1_equal,diverse_refset_equal,diverse_top_similarity_diff_primary_minus_default,diverse_mean_similarity_diff_primary_minus_default,diverse_unique_models_diff_primary_minus_default,diverse_intra_list_dissimilarity_diff_primary_minus_default
1494,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6f8237fb1105.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.546,0.546,0.546,0.546,5,5,0,0,0.2967919799498747,0.352885623148781,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_6f8237fb1105.ttl,Fault detection,"42,41,44,43,46","42,34,44,41,29",True,True,True,0.537,0.537,0.537,0.537,5,5,0,0,0.2967919799498747,0.352885623148781,True,True,True,True,True,0.009000000000000008,0.009000000000000008,0.0,0.0,True,True,True,0.009000000000000008,0.009000000000000008,0.0,0.0
1495,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_70c78d1f7d9d.ttl,Health assessment,"188,7,177,227,239","188,227,104,193,38",True,True,True,0.546,0.546,0.5176000000000001,0.514,4,5,1,0,0.5038922493922494,0.5954527733967389,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_70c78d1f7d9d.ttl,Health assessment,"188,7,177,227,239","188,227,104,193,38",True,True,True,0.537,0.537,0.514,0.5112,4,5,1,0,0.5038922493922494,0.5954527733967389,True,True,True,True,True,0.009000000000000008,0.0036000000000000476,0.0,0.0,True,True,True,0.009000000000000008,0.0028000000000000247,0.0,0.0
1496,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7145880fa0ec.ttl,Fault detection,"230,98,245,218,166","230,211,166,218,72",True,True,True,0.598,0.598,0.5892,0.585,5,5,0,0,0.47939371739371744,0.6071577880114465,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7145880fa0ec.ttl,Fault detection,"230,98,245,218,166","230,211,166,218,72",True,True,True,0.575,0.575,0.5681999999999999,0.565,5,5,0,0,0.47939371739371744,0.6071577880114465,True,True,True,True,True,0.02300000000000002,0.02100000000000002,0.0,0.0,True,True,True,0.02300000000000002,0.020000000000000018,0.0,0.0
1497,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7154c2f15adf.ttl,Fault detection,"19,215,98,175,245","19,218,44,215,42",True,True,True,0.515,0.515,0.5115999999999999,0.508,5,5,0,0,0.39189346764346766,0.5459877257245679,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7154c2f15adf.ttl,Fault detection,"19,215,98,175,245","19,218,44,215,42",True,True,True,0.512,0.512,0.5094000000000001,0.5064000000000001,5,5,0,0,0.39189346764346766,0.5459877257245679,True,True,True,True,True,0.0030000000000000027,0.0021999999999998687,0.0,0.0,True,True,True,0.0030000000000000027,0.0015999999999999348,0.0,0.0
1498,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_71eaf3887b66.ttl,One step future state forecast,"106,10,131,132,135","106,132,135,10,134",True,True,True,0.586,0.586,0.5837999999999999,0.5837999999999999,5,5,0,0,0.3490736383442266,0.3655148148148148,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_71eaf3887b66.ttl,One step future state forecast,"106,10,131,132,135","106,132,135,255,10",True,True,True,0.566,0.566,0.5644,0.5518,5,5,0,0,0.3490736383442266,0.4266049787492411,True,True,True,True,True,0.020000000000000018,0.019399999999999862,0.0,0.0,False,True,False,0.020000000000000018,0.03199999999999992,0.0,-0.06109016393442629
1499,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_72449a959f3c.ttl,Fault detection,"72,42,41,44,43","72,44,230,47,41",True,True,True,0.554,0.554,0.5388000000000001,0.5372000000000001,5,5,0,0,0.39475426370805056,0.44494248755095994,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_72449a959f3c.ttl,Fault detection,"72,42,41,44,43","72,44,230,47,41",True,True,True,0.543,0.543,0.531,0.5298,5,5,0,0,0.39475426370805056,0.44494248755095994,True,True,True,True,True,0.01100000000000001,0.007800000000000029,0.0,0.0,True,True,True,0.01100000000000001,0.007400000000000073,0.0,0.0
1500,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7341cad185f7.ttl,Fault detection,"215,72,42,41,44","215,34,42,72,44",True,True,True,0.513,0.513,0.5094000000000001,0.5094000000000001,5,5,0,0,0.4842448287698609,0.49447069137537686,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7341cad185f7.ttl,Fault detection,"215,72,42,41,44","215,34,42,44,72",True,True,True,0.511,0.511,0.508,0.508,5,5,0,0,0.4842448287698609,0.49447069137537686,True,True,True,True,True,0.0020000000000000018,0.0014000000000000679,0.0,0.0,False,True,True,0.0020000000000000018,0.0014000000000000679,0.0,0.0
1501,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_739f1a2257d6.ttl,Remaining useful life estimation,"263,262,107,234,232","263,122,249,242,128",True,True,True,0.52,0.52,0.5184,0.5176,4,5,1,0,0.3175,0.5710012897512897,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_739f1a2257d6.ttl,Remaining useful life estimation,"249,250,259,263,262","249,15,259,242,107",True,True,True,0.643,0.643,0.5906,0.5642,4,5,1,0,0.25177777777777777,0.545313109013259,True,True,False,False,False,-0.123,-0.07220000000000004,0.0,0.06572222222222224,False,False,False,-0.123,-0.046600000000000086,0.0,0.025688180738030697
1502,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_742569db1b34.ttl,Fault identification,"247,255,238,203,243","247,238,255,201,13",True,True,True,0.542,0.542,0.5182,0.5157999999999999,5,5,0,0,0.5870448556495571,0.68496389039012,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_742569db1b34.ttl,Fault identification,"255,247,238,203,243","255,216,247,13,201",True,True,True,0.642,0.642,0.5408000000000001,0.538,5,5,0,0,0.5870448556495571,0.6984252487039373,True,True,False,False,True,-0.09999999999999998,-0.022600000000000064,0.0,0.0,False,False,False,-0.09999999999999998,-0.02220000000000011,0.0,-0.01346135831381734
1503,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_75e741edf08b.ttl,One step future state forecast,"131,132,135,133,134","131,10,135,132,133",True,True,True,0.508,0.508,0.508,0.507,5,5,0,0,0.24191316526610646,0.32854030501089326,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_75e741edf08b.ttl,One step future state forecast,"131,132,135,133,134","131,10,135,249,255",True,True,True,0.507,0.507,0.507,0.484,5,5,0,0,0.24191316526610646,0.45697810636094144,True,True,True,True,True,0.0010000000000000009,0.0010000000000000009,0.0,0.0,False,True,False,0.0010000000000000009,0.02300000000000002,0.0,-0.12843780135004818
1504,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7601be1727eb.ttl,Fault detection,"42,41,44,43,46","42,195,34,44,19",True,True,True,0.565,0.565,0.565,0.5504,5,5,0,0,0.2967919799498747,0.505408951150134,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7601be1727eb.ttl,Fault detection,"42,41,44,43,46","42,195,34,44,19",True,True,True,0.553,0.553,0.553,0.541,5,5,0,0,0.2967919799498747,0.505408951150134,True,True,True,True,True,0.0119999999999999,0.0119999999999999,0.0,0.0,True,True,True,0.0119999999999999,0.009399999999999964,0.0,0.0
1505,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_764d62b539a9.ttl,Fault detection,"166,167,200,98,230","166,200,230,34,33",True,True,True,0.513,0.513,0.5096,0.5074,4,5,1,0,0.4395239643397538,0.4826223162802109,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_764d62b539a9.ttl,Fault detection,"166,167,200,98,230","166,200,230,34,33",True,True,True,0.511,0.511,0.5082,0.5062,4,5,1,0,0.4395239643397538,0.4826223162802109,True,True,True,True,True,0.0020000000000000018,0.0014000000000000679,0.0,0.0,True,True,True,0.0020000000000000018,0.0011999999999999789,0.0,0.0
1506,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_774f6a062fc1.ttl,Fault detection,"215,230,166,167,218","215,195,166,218,19",True,True,True,0.536,0.536,0.5178,0.5157999999999999,4,5,1,0,0.4916108891108891,0.579756756702633,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_774f6a062fc1.ttl,Fault detection,"215,230,166,167,218","215,195,166,218,19",True,True,True,0.529,0.529,0.5142,0.5126000000000001,4,5,1,0,0.4916108891108891,0.579756756702633,True,True,True,True,True,0.007000000000000006,0.0036000000000000476,0.0,0.0,True,True,True,0.007000000000000006,0.0031999999999998696,0.0,0.0
1507,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_77c48f15a97b.ttl,Fault detection,"72,215,42,41,44","72,215,44,47,41",True,True,True,0.523,0.523,0.5154,0.5154,5,5,0,0,0.4842448287698609,0.469530237413421,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_77c48f15a97b.ttl,Fault detection,"72,215,42,41,44","72,215,44,47,41",True,True,True,0.518,0.518,0.5117999999999999,0.5117999999999999,5,5,0,0,0.4842448287698609,0.469530237413421,True,True,True,True,True,0.0050000000000000044,0.0036000000000000476,0.0,0.0,True,True,True,0.0050000000000000044,0.0036000000000000476,0.0,0.0
1508,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_79e539b9907e.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_79e539b9907e.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.559,0.559,0.559,0.559,5,5,0,0,0.4394110275689223,0.4859203463203463,True,True,True,True,True,0.017999999999999905,0.017999999999999905,0.0,0.0,True,True,True,0.017999999999999905,0.017999999999999905,0.0,0.0
1509,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7af20d9d3082.ttl,Fault feature extraction,"32,253,198,18,229","32,190,198,229,235",True,True,True,0.559,0.559,0.5394,0.5274000000000001,5,5,0,0,0.5450682168073472,0.5967863247863249,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7af20d9d3082.ttl,Fault feature extraction,"32,253,198,18,229","32,190,198,229,235",True,True,True,0.548,0.548,0.532,0.5222,5,5,0,0,0.5450682168073472,0.5967863247863249,True,True,True,True,True,0.01100000000000001,0.007399999999999962,0.0,0.0,True,True,True,0.01100000000000001,0.0052000000000000934,0.0,0.0
1510,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7b45e17c92d7.ttl,Fault detection,"42,41,44,43,46","42,215,34,44,41",True,True,True,0.619,0.619,0.619,0.616,5,5,0,0,0.2967919799498747,0.44770641639062686,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7b45e17c92d7.ttl,Fault detection,"42,41,44,43,46","42,215,34,44,41",True,True,True,0.592,0.592,0.592,0.5896,5,5,0,0,0.2967919799498747,0.44770641639062686,True,True,True,True,True,0.027000000000000024,0.027000000000000024,0.0,0.0,True,True,True,0.027000000000000024,0.02639999999999998,0.0,0.0
1511,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7dcef0231e6b.ttl,Fault detection,"209,211,191,98,20","209,42,211,215,98",True,True,True,0.518,0.518,0.5172000000000001,0.5142,5,5,0,0,0.48985592185592186,0.5799403958614484,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7dcef0231e6b.ttl,Fault detection,"209,211,191,98,20","209,42,211,215,98",True,True,True,0.514,0.514,0.5136000000000001,0.5112,5,5,0,0,0.48985592185592186,0.5799403958614484,True,True,True,True,True,0.0040000000000000036,0.0036000000000000476,0.0,0.0,True,True,True,0.0040000000000000036,0.0030000000000000027,0.0,0.0
1512,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7e210743000f.ttl,Fault identification,"252,243,244,210,48","252,210,212,216,243",True,True,True,0.534,0.534,0.5187999999999999,0.518,4,5,1,0,0.4699739837398374,0.6026426963280622,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7e210743000f.ttl,Fault identification,"255,252,243,244,210","255,216,13,176,201",True,True,True,0.632,0.632,0.5392,0.5326000000000001,4,5,1,0,0.4592676605548256,0.6317278868672312,True,True,False,False,False,-0.09799999999999998,-0.020400000000000085,0.0,0.010706323185011801,False,False,False,-0.09799999999999998,-0.014600000000000057,0.0,-0.029085190539169026
1513,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7fdad9a52dc6.ttl,Fault identification,"247,13,246,201,202","247,201,13,212,216",True,True,True,0.525,0.525,0.5166000000000001,0.5147999999999999,5,5,0,0,0.6711079524340393,0.6981154441764197,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_7fdad9a52dc6.ttl,Fault identification,"255,247,13,246,201","255,216,247,13,176",True,True,True,0.635,0.635,0.5384,0.5372,5,5,0,0,0.6802804399607678,0.680473178005965,True,True,False,False,False,-0.10999999999999999,-0.02179999999999993,0.0,-0.009172487526728501,False,False,False,-0.10999999999999999,-0.022400000000000087,0.0,0.017642266170454723
1514,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_800ab1cc29a2.ttl,Health assessment,"239,153,154,193,7","239,104,7,31,221",True,True,True,0.511,0.511,0.5104,0.5062,4,5,1,0,0.4645664488017429,0.5903500277562428,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_800ab1cc29a2.ttl,Health assessment,"239,153,154,193,7","239,104,7,31,221",True,True,True,0.509,0.509,0.5086,0.5050000000000001,4,5,1,0,0.4645664488017429,0.5903500277562428,True,True,True,True,True,0.0020000000000000018,0.0017999999999999128,0.0,0.0,True,True,True,0.0020000000000000018,0.0011999999999998678,0.0,0.0
1515,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_80fd96cc9371.ttl,Fault detection,"166,167,98,42,41","166,34,98,42,44",True,True,True,0.655,0.655,0.5852,0.5589999999999999,4,5,1,0,0.28563530037214246,0.3562519936204147,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_80fd96cc9371.ttl,Fault detection,"166,167,98,42,41","166,34,98,42,44",True,True,True,0.627,0.627,0.5694000000000001,0.5478000000000001,4,5,1,0,0.28563530037214246,0.3562519936204147,True,True,True,True,True,0.028000000000000025,0.015799999999999925,0.0,0.0,True,True,True,0.028000000000000025,0.011199999999999877,0.0,0.0
1516,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8145db8d38ec.ttl,Fault detection,"166,167,98,19,200","166,218,200,215,211",True,True,True,0.515,0.515,0.5129999999999999,0.5092,4,5,1,0,0.42464167995746943,0.6198774544169281,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8145db8d38ec.ttl,Fault detection,"166,167,98,19,200","166,218,200,215,211",True,True,True,0.512,0.512,0.5104,0.5074,4,5,1,0,0.42464167995746943,0.6198774544169281,True,True,True,True,True,0.0030000000000000027,0.0025999999999999357,0.0,0.0,True,True,True,0.0030000000000000027,0.0018000000000000238,0.0,0.0
1517,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_81d93d178930.ttl,Remaining useful life estimation,"263,262,237,59,58","263,237,69,60,127",True,True,True,0.524,0.524,0.5214000000000001,0.5204000000000001,4,5,1,0,0.3857619047619047,0.5158701263579312,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_81d93d178930.ttl,Remaining useful life estimation,"259,249,250,263,262","259,249,208,127,237",True,True,True,0.642,0.642,0.5916,0.5648000000000001,4,5,1,0,0.25177777777777777,0.5108308928874967,True,True,False,False,False,-0.118,-0.07019999999999993,0.0,0.13398412698412693,False,False,False,-0.118,-0.044399999999999995,0.0,0.0050392334704344455
1518,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8313c9633a46.ttl,Fault detection,"42,41,44,43,46","42,209,211,34,44",True,True,True,0.565,0.565,0.565,0.5482,5,5,0,0,0.2967919799498747,0.5775079744816587,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8313c9633a46.ttl,Fault detection,"42,41,44,43,46","42,209,211,34,44",True,True,True,0.553,0.553,0.553,0.5394,5,5,0,0,0.2967919799498747,0.5775079744816587,True,True,True,True,True,0.0119999999999999,0.0119999999999999,0.0,0.0,True,True,True,0.0119999999999999,0.00880000000000003,0.0,0.0
1519,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_83aca1cd40c5.ttl,Fault detection,"209,211,191,19,166","209,166,211,215,175",True,True,True,0.529,0.529,0.5256000000000001,0.5204000000000001,5,5,0,0,0.5603436563436562,0.6026370296370296,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_83aca1cd40c5.ttl,Fault detection,"209,211,191,19,166","209,166,211,215,175",True,True,True,0.523,0.523,0.5204000000000001,0.5164000000000001,5,5,0,0,0.5603436563436562,0.6026370296370296,True,True,True,True,True,0.006000000000000005,0.005199999999999982,0.0,0.0,True,True,True,0.006000000000000005,0.0040000000000000036,0.0,0.0
1520,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_84118bc90a2e.ttl,Fault detection,"175,42,41,44,43","175,29,215,43,39",True,True,True,0.509,0.509,0.509,0.5084,5,5,0,0,0.3799199922884133,0.4755389975877781,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_84118bc90a2e.ttl,Fault detection,"175,42,41,44,43","175,29,215,43,39",True,True,True,0.507,0.507,0.507,0.5066,5,5,0,0,0.3799199922884133,0.4755389975877781,True,True,True,True,True,0.0020000000000000018,0.0020000000000000018,0.0,0.0,True,True,True,0.0020000000000000018,0.0017999999999999128,0.0,0.0
1521,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_846e4da09ef1.ttl,Fault detection,"42,41,44,43,46","42,34,44,166,98",True,True,True,0.521,0.521,0.521,0.521,5,5,0,0,0.2967919799498747,0.3562519936204146,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_846e4da09ef1.ttl,Fault detection,"42,41,44,43,46","42,34,44,166,98",True,True,True,0.517,0.517,0.517,0.517,5,5,0,0,0.2967919799498747,0.3562519936204146,True,True,True,True,True,0.0040000000000000036,0.0040000000000000036,0.0,0.0,True,True,True,0.0040000000000000036,0.0040000000000000036,0.0,0.0
1522,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_85052b5fde74.ttl,Fault identification,"196,201,202,176,216","196,201,247,13,216",True,True,True,0.517,0.517,0.5144,0.5118,5,5,0,0,0.5236432951106864,0.7040649165649164,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_85052b5fde74.ttl,Fault identification,"255,196,201,202,176","255,216,247,13,176",True,True,True,0.639,0.639,0.5372000000000001,0.5346,5,5,0,0,0.5053820959273561,0.680473178005965,True,True,False,False,False,-0.122,-0.022800000000000153,0.0,0.018261199183330357,False,False,False,-0.122,-0.02279999999999993,0.0,0.02359173855895147
1523,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_854f9525f7c2.ttl,Health assessment,"31,38,104,221,213","31,104,38,7,239",True,True,True,0.664,0.664,0.6042,0.6012000000000001,5,5,0,0,0.5106008661321741,0.5711250835622625,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_854f9525f7c2.ttl,Health assessment,"31,38,104,259,221","31,104,38,259,239",True,True,True,0.635,0.635,0.603,0.601,5,5,0,0,0.4369184864108745,0.5383241312470035,True,True,False,True,False,0.029000000000000026,0.0011999999999999789,0.0,0.07368237972129965,False,True,False,0.029000000000000026,0.000200000000000089,0.0,0.032800952315259035
1524,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8558c8b8a2da.ttl,Remaining useful life estimation,"127,69,226,35,37","127,226,69,30,120",True,True,True,0.601,0.601,0.5658,0.5658,5,5,0,0,0.47195419978430914,0.48470221440953143,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8558c8b8a2da.ttl,Remaining useful life estimation,"259,249,250,127,69","259,249,127,226,69",True,True,True,0.654,0.654,0.6192,0.601,5,5,0,0,0.3838890353768403,0.47682260309089575,True,True,False,False,False,-0.05300000000000005,-0.0534,0.0,0.08806516440746881,False,False,False,-0.05300000000000005,-0.03520000000000001,0.0,0.007879611318635682
1525,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_85fbda59e3ca.ttl,Fault detection,"215,166,167,72,209","215,200,166,218,211",True,True,True,0.518,0.518,0.5114,0.509,4,5,1,0,0.5281532918301212,0.6198774544169281,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_85fbda59e3ca.ttl,Fault detection,"215,166,167,72,209","215,200,166,218,211",True,True,True,0.514,0.514,0.5090000000000001,0.5072,4,5,1,0,0.5281532918301212,0.6198774544169281,True,True,True,True,True,0.0040000000000000036,0.0023999999999998467,0.0,0.0,True,True,True,0.0040000000000000036,0.0018000000000000238,0.0,0.0
1526,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8621a17b378c.ttl,Fault feature extraction,"190,235,18,70,32","190,70,229,198,235",True,True,True,0.518,0.518,0.51,0.5082,5,5,0,0,0.5479736918689249,0.605755152478044,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8621a17b378c.ttl,Fault feature extraction,"190,235,18,70,32","190,70,229,198,235",True,True,True,0.514,0.514,0.508,0.5065999999999999,5,5,0,0,0.5479736918689249,0.605755152478044,True,True,True,True,True,0.0040000000000000036,0.0020000000000000018,0.0,0.0,True,True,True,0.0040000000000000036,0.0016000000000000458,0.0,0.0
1527,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8699c9dda289.ttl,Fault detection,"72,195,19,215,166","72,215,44,46,42",True,True,True,0.527,0.527,0.515,0.509,5,5,0,0,0.4925037313913979,0.4723329606850147,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_8699c9dda289.ttl,Fault detection,"72,195,19,215,166","72,215,44,46,42",True,True,True,0.522,0.522,0.5122,0.5072000000000001,5,5,0,0,0.4925037313913979,0.4723329606850147,True,True,True,True,True,0.0050000000000000044,0.0028000000000000247,0.0,0.0,True,True,True,0.0050000000000000044,0.0017999999999999128,0.0,0.0
1528,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_874a0e0b2027.ttl,Remaining useful life estimation,"226,59,58,60,127","226,60,69,155,127",True,True,True,0.573,0.573,0.543,0.5347999999999999,5,5,0,0,0.4646996887279301,0.5671621008493318,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_874a0e0b2027.ttl,Remaining useful life estimation,"249,250,259,226,59","249,259,226,127,69",True,True,True,0.636,0.636,0.5996,0.5742,5,5,0,0,0.35992962290784425,0.47682260309089575,True,True,False,False,False,-0.06300000000000006,-0.056599999999999984,0.0,0.10477006582008586,False,False,False,-0.06300000000000006,-0.0394000000000001,0.0,0.09033949775843608
1529,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_87f23e08e1f1.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.577,0.577,0.577,0.577,5,5,0,0,0.4394110275689223,0.4859203463203463,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_87f23e08e1f1.ttl,Fault detection,"209,42,41,44,43","209,33,34,44,41",True,True,True,0.559,0.559,0.559,0.559,5,5,0,0,0.4394110275689223,0.4859203463203463,True,True,True,True,True,0.017999999999999905,0.017999999999999905,0.0,0.0,True,True,True,0.017999999999999905,0.017999999999999905,0.0,0.0
1530,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_88b06e430dd2.ttl,Fault detection,"215,175,245,166,167","215,200,166,218,211",True,True,True,0.509,0.509,0.5084,0.5074,4,5,1,0,0.4675501165501165,0.6198774544169281,extraction_papers\ontocast_runs\run_remaining_500_gpt-5.6-luna_20260723_010000\output\facts_88b06e430dd2.ttl,Fault detection,"215,175,245,166,167","215,200,166,218,211",True,True,True,0.507,0.507,0.5064,0.5058,4,5,1,0,0.4675501165501165,0.6198774544169281,True,True,True,True,True,0.0020000000000000018,0.0020000000000000018,0.0,0.0,True,True,True,0.0020000000000000018,0.0015999999999999348,0.0,0.0
