corpus_id,Year,Source title,Open Access,screening_confidence,screening_reason_category,pdf_recovered
paper-2211,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2212,2025,Journal of Energy Storage,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2213,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2216,2025,Lubricants,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2217,2025,Lubricants,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2218,2025,"e-Prime - Advances in Electrical Engineering, Electronics and Energy",All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-2219,2025,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2221,2025,Scientific Reports,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2222,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2223,2025,International Journal of Prognostics and Health Management,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2224,2025,Machines,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2225,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2226,2025,Journal of the Electrochemical Society,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2227,2025,ASEAN Journal of Science and Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-2228,2025,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2230,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2232,2025,Computers and Structures,All Open Access; Green Open Access; Hybrid Gold Open Access,medium,physical_asset_maintenance,False
paper-2233,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2234,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2236,2025,Processes,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2237,2025,Production and Operations Management,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-2240,2025,Computers,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2241,2025,PLOS ONE,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2244,2025,European Journal of Operational Research,All Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-2245,2025,Engineering Applications of Artificial Intelligence,All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2246,2025,Wear,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2248,2025,Chinese Journal of Aeronautics,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2250,2025,SSRG International Journal of Electrical and Electronics Engineering,All Open Access; Hybrid Gold Open Access,medium,physical_asset_maintenance,True
paper-2252,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2254,2025,SSRG International Journal of Electrical and Electronics Engineering,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-2255,2025,"Engineering, Technology and Applied Science Research",All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2256,2025,IEEJ Journal of Industry Applications,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2257,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2259,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2260,2025,Mechanical Systems and Signal Processing,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2261,2025,Jixie Gongcheng Xuebao/Journal of Mechanical Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2262,2025,Mathematics,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2263,2025,International Journal of Basic and Applied Sciences,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-2264,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2265,2025,AI (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2267,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2269,2025,Multidisciplinary Science Journal,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2270,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2271,2025,Reliability Engineering and System Safety,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2272,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2273,2025,Smart Materials and Structures,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2274,2025,International Journal of Advanced Computer Science and Applications,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2276,2025,Results in Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-2280,2025,Fractal and Fractional,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2282,2025,Expert Systems with Applications,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2283,2025,Journal of Engineering Research (Kuwait),All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-2284,2025,Machine Learning with Applications,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-2285,2025,Processes,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2287,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2288,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2291,2025,Journal of Energy Storage,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2292,2025,"Sustainable Energy, Grids and Networks",All Open Access; Green Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2293,2025,Symmetry,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2296,2025,Water (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2297,2025,Processes,All Open Access; Gold Open Access,medium,physical_asset_maintenance,True
paper-2298,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,low,uncertain_but_included,True
paper-2299,2025,International Journal of Prognostics and Health Management,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2300,2025,Energies,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2301,2025,Materials,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2304,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2305,2025,Wind Energy,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2306,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2307,2025,International Journal of Automotive Manufacturing and Materials,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,True
paper-2308,2025,Journal of Sound and Vibration,All Open Access; Hybrid Gold Open Access,medium,physical_asset_maintenance,False
paper-2311,2025,SoftwareX,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-2312,2025,International Journal of Power Electronics and Drive Systems,All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2316,2025,Physica Scripta,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2317,2025,International Journal of Prognostics and Health Management,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2318,2025,Materials,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2319,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2320,2025,Advances in Mechanical Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2321,2025,AIP Advances,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-2322,2025,Journal of Petroleum Exploration and Production Technology,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2323,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2324,2025,PLOS ONE,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2325,2025,Logistics,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2326,2025,Journal of Marine Science and Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2327,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2328,2025,Results in Engineering,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-2329,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2330,2025,"e-Prime - Advances in Electrical Engineering, Electronics and Energy",All Open Access; Gold Open Access; Green Open Access,medium,physical_asset_maintenance,False
paper-2332,2025,Sensors,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2333,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2336,2025,Mechanical Systems and Signal Processing,All Open Access; Hybrid Gold Open Access,high,physical_asset_maintenance,False
paper-2337,2025,Jixie Gongcheng Xuebao/Journal of Mechanical Engineering,All Open Access; Gold Open Access,high,physical_asset_maintenance,False
paper-2338,2025,Electronics (Switzerland),All Open Access; Gold Open Access,high,physical_asset_maintenance,True
paper-2339,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2340,2025,Energy and AI,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,False
paper-2341,2025,Eng,All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
paper-2342,2025,Applied Sciences (Switzerland),All Open Access; Gold Open Access; Green Open Access,high,physical_asset_maintenance,True
